rater_id,study,repeat1,repeat_stat,reprod,reprod_stat,n_diag,diag_id,validation,stat,coefs,author,pub_year,link1,link,link2,journal,country,lang,pub_type,crop,organ,dis_name,pathogen,pathogen_group,n_dev,n_valid,img_dev,sev_quant,diag_type,col_type,n_diagrams,min_sev,max_sev,n_sads,HB,id_rater,rater_exp,n_assess,id_assess,unaided_R2,aided_R2,unaided_a,aided_a,unaided_b,aided_b,n_citation_2017,Kind_of_lesion,lesion_number,coalesc,lesion_shape,Kind_of_organ
624,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,7,No,2,1,0.84,0.9,5.86,0.09,1.27,0.79,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
618,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,1,No,2,1,0.86,0.91,3.79,-0.29,1.01,0.66,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
619,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,2,No,2,1,0.89,0.86,1.51,0.99,0.99,0.84,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
623,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,6,No,2,1,0.89,0.88,2.54,0.86,1.2,0.73,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
622,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,5,No,2,1,0.9,0.96,6.25,-0.95,1.54,0.96,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
620,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,3,No,2,1,0.92,0.95,1.73,-0.53,1.16,0.96,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
626,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,9,No,2,1,0.92,0.88,2.17,0.18,1.06,0.67,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
625,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,8,No,2,1,0.93,0.88,0.7,0.95,1.2,0.75,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
627,73,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Belan et al.,2014,"<a target = ""_blank"" href=""",http://doi.wiley.com/10.1111/jph.12272,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Coffee,Leaf,Bacterial blight,Pseudomonas syringae pv. garcae,Bacteria,118,50,Digital,Assess,Photo,TrueColor,23,0.4,45.1,1,Yes,10,No,2,1,0.93,0.89,3.02,-0.79,1.39,1.14,3,SL_HET,few_lesions,NA,heterometric,Wide_leaf
642,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,15,NA,1,1,0.27,0.9,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
657,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,15,NA,1,1,0.27,0.81,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
641,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,14,NA,1,1,0.29,0.92,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
656,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,14,NA,1,1,0.29,0.87,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
636,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,9,NA,1,1,0.51,0.77,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
651,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,9,NA,1,1,0.51,0.79,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
631,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,4,NA,1,1,0.53,0.72,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
646,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,4,NA,1,1,0.53,0.7,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
640,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,13,NA,1,1,0.55,0.92,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
655,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,13,NA,1,1,0.55,0.82,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
630,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,3,NA,1,1,0.61,0.7,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
645,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,3,NA,1,1,0.61,0.73,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
634,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,7,NA,1,1,0.65,0.92,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
649,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,7,NA,1,1,0.65,0.89,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
637,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,10,NA,1,1,0.67,0.81,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
652,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,10,NA,1,1,0.67,0.78,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
629,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,2,NA,1,1,0.75,0.75,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
644,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,2,NA,1,1,0.75,0.69,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
635,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,8,NA,1,1,0.76,0.92,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
650,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,8,NA,1,1,0.76,0.88,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
632,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,5,NA,1,1,0.79,0.79,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
647,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,5,NA,1,1,0.79,0.68,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
628,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,1,NA,1,1,0.79,0.74,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
643,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,1,NA,1,1,0.79,0.73,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
639,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,12,NA,1,1,0.8,0.79,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
654,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,12,NA,1,1,0.8,0.81,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
638,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,11,NA,1,1,0.84,0.82,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
653,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,11,NA,1,1,0.84,0.68,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
633,74,0,NA,1,R2,2,1,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,5,0.5,40,2,No,6,NA,1,1,0.88,0.84,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
648,74,0,NA,1,R2,2,2,Unaided_aided,CCC,R2_CCC,Braido et al.,2014,"<a target = ""_blank"" href=""",http://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-01-14-0090-RE,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Plant Dis,Brazil,EN,Article,Citrus,Fruit,Asiatic citrus canker,Xanthomonas citri subsp. citri,Bacteria,100,40,Digital,QUANT,Drawing,Three-gray,6,0.5,40,2,No,6,NA,1,1,0.88,0.75,NA,NA,NA,NA,6,NL_IS_COAL,numerous_lesions,coalescent,isometric,Simple_fruit
665,75,0,NA,0,NA,2,1,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Two-color,7,1,75,2,Yes,8,Yes,1,1,0.76,0.96,1.85,2.56,0.78,0.91,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
673,75,0,NA,0,NA,2,2,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Black-white,7,1,75,2,Yes,8,Yes,1,1,0.76,0.99,1.85,1.24,0.78,0.95,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
659,75,0,NA,0,NA,2,1,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Two-color,7,1,75,2,Yes,2,No,1,1,0.87,0.92,2.36,1.09,1.02,1.01,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
667,75,0,NA,0,NA,2,2,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Black-white,7,1,75,2,Yes,2,No,1,1,0.87,0.95,2.36,1.32,1.02,1.01,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
660,75,0,NA,0,NA,2,1,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Two-color,7,1,75,2,Yes,3,No,1,1,0.89,0.95,1.56,-1.88,1.05,1.01,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
668,75,0,NA,0,NA,2,2,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Black-white,7,1,75,2,Yes,3,No,1,1,0.89,0.89,1.56,-2.66,1.05,1.03,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
661,75,0,NA,0,NA,2,1,Unaided_aided,LM,R2_a_b,Buffara et al.,2014,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000801384,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Cienc Rural,Brazil,EN,Article,Grapevine,Leaf,Downy Mildew,Plasmopara viticola,Oomycete,30,30,Digital,Assess,Drawing,Two-color,7,1,75,2,Yes,4,No,1,1,0.9,0.96,-4.32,0.56,0.99,0.98,4,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
